DOB,sex_assigned_at_birth,local_authority,distance_km,purpose,club_member,can_swim_25m,swimming_lesson_history,school_swim_provision,open_water_confidence,water_safety_knowledge,barriers,cost_per_session_gbp,visits_Jan,visits_Feb,visits_Mar,visits_Apr,visits_May,visits_Jun,visits_Jul,visits_Aug,visits_Sep,visits_Oct,visits_Nov,visits_Dec
03/08/1979,Female,Swansea,16.2,Competitive training,TRUE,TRUE,Attended as a child,N/A,3,4,Time,4.69,0,3,3,2,5,3,6,7,0,3,4,2
17/06/2021,Female,Monmouthshire,5.5,Water confidence,FALSE,TRUE,Private lessons,No provision,4,4,Confidence,4.41,3,3,2,3,4,7,5,5,1,3,3,0
25/05/2010,Prefer not to say,Neath Port Talbot,4.9,Fitness,FALSE,TRUE,Attended as a child,Weekly,2,4,Time,2.7,3,0,4,4,2,7,3,5,1,2,4,6
09/08/1983,Female,Flintshire,16.9,Leisure,FALSE,TRUE,Attended as a child,N/A,2,4,Transport,0,2,2,1,5,4,3,5,5,6,1,4,3
28/07/2021,Male,Pembrokeshire,14.7,Fitness,FALSE,TRUE,Attended as a child,No provision,3,5,None,5.19,3,3,2,2,5,4,9,11,3,3,1,3
17/07/1958,Female,Pembrokeshire,14.9,Fitness,FALSE,TRUE,Never attended lessons,N/A,3,4,Confidence,5.75,2,4,4,2,4,2,3,6,4,3,1,4
03/08/1960,Male,Newport,3.9,Rehabilitation,FALSE,TRUE,Never attended lessons,N/A,1,4,None,6.32,2,1,1,4,5,3,6,5,3,3,3,2
29/01/1950,Female,Carmarthenshire,3,Social,FALSE,TRUE,Currently attending,N/A,4,5,Confidence,2.55,0,4,4,1,1,4,4,8,3,3,4,2
08/10/2006,Male,Newport,1,Leisure,FALSE,TRUE,Never attended lessons,N/A,3,4,Cost,5.95,2,1,1,3,6,2,2,8,1,3,1,1
10/06/2014,Female,Blaenau Gwent,5.2,Fitness,FALSE,TRUE,Currently attending,Irregular,3,3,Confidence,4.18,1,3,3,2,6,3,5,11,2,4,2,2
25/10/1948,Female,Anglesey,14,Fitness,TRUE,TRUE,Attended as a child,N/A,1,2,Transport,3.77,2,4,3,5,6,8,9,8,7,3,3,3
16/04/2008,Female,Powys,7.6,Leisure,FALSE,TRUE,Attended as a child,N/A,2,4,Time,0,3,2,2,3,5,5,6,4,1,4,0,3
13/10/1999,Female,Denbighshire,13.3,Fitness,FALSE,TRUE,Attended as a child,N/A,4,4,Confidence,2.93,1,4,3,5,6,5,6,7,1,4,1,0
30/04/1985,Male,Anglesey,4.9,Fitness,FALSE,TRUE,Attended as a child,N/A,3,5,None,3.8,2,2,3,4,1,8,3,2,3,3,2,0
05/08/1988,Male,Cardiff,7.4,Rehabilitation,FALSE,FALSE,Never attended lessons,N/A,5,3,Time,2.73,0,1,3,3,5,2,6,7,3,4,3,2
08/11/1974,Male,Ceredigion,17.7,Fitness,FALSE,TRUE,Attended as a child,N/A,5,4,Time,6.68,2,2,2,3,3,5,8,6,4,0,3,2
26/10/1954,Male,Neath Port Talbot,4.8,Leisure,FALSE,TRUE,Currently attending,N/A,3,3,Cost,4.3,2,1,2,4,3,3,4,7,3,2,2,1
29/01/1961,Female,Newport,7.1,Competitive training,TRUE,TRUE,Currently attending,N/A,2,2,None,3.28,4,0,0,4,4,3,3,2,4,1,1,0
07/11/1963,Male,Newport,5.8,Fitness,FALSE,TRUE,Attended as a child,N/A,4,5,None,3.16,2,0,1,6,6,5,6,6,2,2,3,0
28/08/1973,Female,Caerphilly,3.3,Leisure,FALSE,TRUE,Attended as a child,N/A,5,3,Time,5.35,2,0,2,5,3,4,6,7,3,3,4,2
14/04/1948,Female,Cardiff,9.1,Leisure,FALSE,TRUE,Never attended lessons,N/A,3,4,Transport,3.35,2,2,2,5,4,4,3,9,5,3,1,4
28/11/2014,Female,Merthyr Tydfil,9.2,Leisure,FALSE,TRUE,Attended as a child,Termly,4,5,Confidence,5.25,1,2,3,5,2,3,2,5,2,4,1,1
25/11/1989,Male,Vale of Glamorgan,12.7,Leisure,FALSE,TRUE,Never attended lessons,N/A,4,4,Cost,7.09,0,0,4,1,7,4,2,4,5,0,2,2
20/01/1947,Female,Vale of Glamorgan,14.8,Fitness,FALSE,TRUE,School-only lessons,N/A,3,5,Confidence,3.78,0,0,2,8,1,4,9,4,2,0,0,1
18/06/1988,Female,Caerphilly,12.1,Competitive training,TRUE,TRUE,Attended as a child,N/A,3,4,Cost,3.73,1,0,1,1,1,2,6,3,2,4,2,3
11/11/2032,Male,Torfaen,3.8,Competitive training,TRUE,TRUE,Attended as a child,Weekly,4,4,Confidence,0,4,3,1,2,5,6,5,7,3,6,0,3
15/10/1983,Female,Caerphilly,13.6,Fitness,FALSE,TRUE,Attended as a child,N/A,3,5,Confidence,5.39,1,3,4,3,5,1,4,2,4,2,3,2
25/10/1959,Female,Rhondda Cynon Taf,2.8,Fitness,FALSE,FALSE,Never attended lessons,N/A,1,4,Transport,3.99,2,2,3,4,3,3,6,5,6,3,3,3
12/11/2001,Male,Anglesey,11.3,Fitness,FALSE,TRUE,Attended as a child,N/A,3,3,Confidence,240,2,3,2,2,5,2,1,4,5,3,3,1
10/10/1963,Female,Swansea,12.5,Fitness,TRUE,TRUE,Never attended lessons,N/A,2,2,None,3.59,4,5,2,3,4,4,2,3,5,4,5,6
03/02/1959,Male,Cardiff,4,Leisure,FALSE,TRUE,Never attended lessons,N/A,2,3,Cost,5.96,1,1,2,3,1,1,6,4,3,0,4,2
05/01/1951,Male,Neath Port Talbot,14.8,Fitness,TRUE,TRUE,Attended as a child,N/A,5,4,Time,3.88,0,5,1,5,8,6,6,11,3,2,3,3
29/11/2012,Male,Ceredigion,16.4,Fitness,FALSE,TRUE,Attended as a child,Weekly,1,5,Cost,2.95,2,1,3,2,6,3,6,7,3,3,3,0
09/03/2009,Male,Newport,14.7,Competitive training,TRUE,TRUE,Currently attending,N/A,2,4,Cost,5.88,1,2,2,5,3,5,1,7,3,2,5,2
09/10/1963,Male,Torfaen,7.9,Fitness,FALSE,TRUE,Attended as a child,N/A,3,4,Cost,5.55,0,1,1,4,4,6,4,7,4,3,2,0
28/03/1993,Male,Wrexham,12.1,Competitive training,TRUE,TRUE,Attended as a child,N/A,3,5,Time,5.95,0,0,1,5,4,5,5,2,4,3,3,2
29/12/1988,Female,Conwy,16.5,Rehabilitation,TRUE,TRUE,Currently attending,N/A,3,4,Transport,2.11,4,2,3,5,4,7,7,2,4,2,1,1
13/11/1986,Female,Bridgend,6.1,Fitness,FALSE,TRUE,Private lessons,N/A,2,4,None,5.62,1,1,1,4,2,6,8,6,4,4,5,5
17/12/2018,Female,Bridgend,14.9,Rehabilitation,FALSE,TRUE,Attended as a child,Termly,2,5,Confidence,5.26,0,3,7,6,2,6,4,4,1,3,4,1
21/07/1997,Male,Gwynedd,0.7,Rehabilitation,FALSE,TRUE,Attended as a child,N/A,2,5,Cost,2.35,2,1,3,2,1,5,5,3,4,2,2,1
25/10/1961,Male,Flintshire,0.6,Leisure,FALSE,TRUE,Attended as a child,N/A,3,5,Time,5.26,1,4,3,5,6,3,2,3,3,7,0,1
27/12/2019,Female,Merthyr Tydfil,16.5,Fitness,FALSE,TRUE,Attended as a child,Irregular,2,4,Cost,3.78,2,2,5,1,4,2,4,5,2,3,2,3
07/10/1981,Male,Wrexham,15,Leisure,FALSE,TRUE,School-only lessons,N/A,5,5,Time,€ 7.82,2,1,6,3,2,5,3,5,4,1,3,0
27/09/2005,Male,Gwynedd,14.3,Social,FALSE,TRUE,School-only lessons,N/A,3,3,Cost,2.75,3,2,0,4,3,4,6,6,3,4,1,3
05/10/1983,Female,Denbighshire,16.8,Leisure,FALSE,TRUE,Attended as a child,N/A,1,4,Transport,5.83,0,3,3,4,6,12,6,9,4,1,4,2
30/12/1951,Male,Newport,2.6,Fitness,FALSE,TRUE,Attended as a child,N/A,4,5,Time,4.85,0,1,0,2,3,7,6,2,3,2,1,0
13/11/1984,Female,Swansea,4.6,Rehabilitation,TRUE,TRUE,Attended as a child,N/A,3,4,None,7.22,2,1,4,3,4,4,8,7,1,2,1,1
23/10/2009,Female,Ceredigion,16.3,Leisure,FALSE,TRUE,Attended as a child,N/A,3,5,Transport,4.12,0,1,2,2,3,8,3,6,3,3,1,5
10/01/1991,Male,Neath Port Talbot,3.6,Leisure,FALSE,TRUE,Attended as a child,N/A,2,4,None,7.32,1,0,6,4,1,4,3,8,0,0,1,0
02/08/1972,Male,Ceredigion,12.4,Rehabilitation,FALSE,TRUE,Attended as a child,N/A,3,2,Cost,6.74,0,2,4,2,4,5,8,11,5,4,1,3
26/05/1985,Female,Swansea,9.8,Leisure,FALSE,TRUE,School-only lessons,N/A,4,5,None,4.99,0,3,1,5,5,5,6,3,6,7,5,4
23/11/2000,Male,Newport,2,Competitive training,TRUE,TRUE,Attended as a child,N/A,5,3,Time,6.41,0,1,2,1,4,4,4,4,8,1,4,2
04/02/1960,Male,Torfaen,7.9,Rehabilitation,FALSE,TRUE,Attended as a child,N/A,2,4,Cost,7.56,3,3,5,1,4,6,5,4,2,2,1,2
18/08/2008,Prefer not to say,Ceredigion,9.6,Leisure,TRUE,TRUE,Attended as a child,N/A,3,3,Transport,3.87,3,3,3,3,6,7,6,8,3,1,3,1
28/09/1998,Male,Ceredigion,15.4,Fitness,FALSE,TRUE,Private lessons,N/A,3,5,Cost,3.67,1,1,3,2,2,2,5,7,5,2,3,3
07/06/2006,Female,Merthyr Tydfil,14.6,Competitive training,TRUE,TRUE,Currently attending,N/A,5,4,Transport,£3.89,3,1,1,7,2,3,2,4,4,2,3,1
15/09/1957,Prefer not to say,Torfaen,13.6,Social,FALSE,TRUE,Attended as a child,N/A,5,3,Cost,4.43,3,3,2,5,4,2,3,1,3,3,1,2
27/06/1970,Male,Torfaen,9.9,Fitness,FALSE,TRUE,Attended as a child,N/A,1,3,Confidence,0,3,3,4,4,5,2,5,2,1,3,3,3
08/07/1972,Male,Rhondda Cynon Taf,8.4,Leisure,FALSE,TRUE,Private lessons,N/A,2,5,None,3.38,4,3,2,4,4,4,5,3,2,1,2,1
07/08/1984,Male,Vale of Glamorgan,2.6,Fitness,FALSE,TRUE,Never attended lessons,N/A,3,5,Cost,4.03,4,2,7,2,4,6,4,5,2,4,4,1
11/06/1972,Male,Swansea,7.7,Competitive training,TRUE,TRUE,School-only lessons,N/A,2,5,Confidence,4.57,2,1,2,3,6,5,8,5,5,4,3,1
10/04/1953,Male,Powys,2.9,Rehabilitation,FALSE,TRUE,Attended as a child,N/A,3,4,Confidence,2.5,1,8,5,5,3,1,11,2,2,1,2,1
27/11/2017,Female,Rhondda Cynon Taf,6.5,Fitness,FALSE,TRUE,Attended as a child,Weekly,2,4,None,5.78,2,4,4,3,4,10,3,6,4,4,2,5
10/09/1956,Male,Bridgend,8.1,Social,FALSE,TRUE,Attended as a child,N/A,3,3,Confidence,5.33,0,0,0,5,3,7,1,7,1,4,0,1
10/05/2016,Female,Cardiff,7.8,Fitness,FALSE,TRUE,Currently attending,Termly,5,4,Confidence,2.64,1,0,3,1,2,4,5,10,3,0,0,2
07/07/1972,Prefer not to say,Rhondda Cynon Taf,4.2,Competitive training,TRUE,TRUE,Never attended lessons,N/A,5,3,Confidence,6.11,2,0,3,4,5,4,9,7,5,3,3,4
25/04/1951,Female,Monmouthshire,10.8,Leisure,FALSE,TRUE,School-only lessons,N/A,3,5,Transport,5.2,3,1,5,3,3,3,4,4,2,1,4,1
21/01/1981,Female,Pembrokeshire,10.1,Fitness,FALSE,TRUE,Attended as a child,N/A,3,5,Cost,6.68,2,5,3,4,1,6,4,9,2,5,3,0
01/02/1959,Male,Conwy,1.9,Fitness,FALSE,TRUE,Attended as a child,N/A,4,4,Transport,0.33,0,3,5,5,7,5,1,2,5,1,1,2
05/01/2008,Female,Blaenau Gwent,18.3,Fitness,FALSE,TRUE,Never attended lessons,N/A,2,3,Cost,3.88,1,2,3,4,4,7,5,6,3,1,5,2
21/04/1994,Female,Torfaen,4,Leisure,FALSE,TRUE,Attended as a child,N/A,3,5,Confidence,6.98,1,6,4,6,2,4,5,5,2,1,2,1
21/02/1990,Male,Flintshire,15.5,Leisure,TRUE,TRUE,Attended as a child,N/A,3,3,Transport,7.14,4,2,2,3,7,5,4,10,6,5,2,1
02/11/1996,Male,Carmarthenshire,0.5,Fitness,FALSE,TRUE,Attended as a child,N/A,2,3,Confidence,5.83,1,4,3,1,2,5,11,5,4,2,1,1
26/10/1987,Female,Merthyr Tydfil,18.8,Fitness,FALSE,TRUE,Currently attending,N/A,3,3,Cost,5.4,4,1,8,6,7,2,6,4,2,5,0,0
24/10/1994,Male,Cardiff,0.8,Fitness,FALSE,TRUE,Attended as a child,N/A,1,4,None,3.66,3,3,3,2,5,7,7,3,9,1,3,2
02/05/1985,Male,Ceredigion,13.8,Rehabilitation,FALSE,TRUE,School-only lessons,N/A,3,5,None,3.36,2,0,0,3,3,4,2,5,2,2,4,3
15/11/1966,Male,Cardiff,6.8,Rehabilitation,FALSE,TRUE,Attended as a child,N/A,2,4,Cost,4.93,2,0,2,2,3,12,4,4,5,3,2,2
26/02/1996,Male,Monmouthshire,13.4,Fitness,FALSE,TRUE,Private lessons,N/A,3,3,Transport,2.25,1,2,4,4,1,11,6,5,2,10,1,1
27/05/1968,Female,Vale of Glamorgan,7.5,Leisure,FALSE,TRUE,Never attended lessons,N/A,2,4,Confidence,5.91,4,0,1,3,2,3,7,8,8,1,2,2
22/12/1990,Female,Torfaen,3.2,Fitness,FALSE,TRUE,Attended as a child,N/A,4,5,Cost,2.54,1,0,3,4,3,7,8,6,3,4,2,2
09/11/1955,Female,Powys,16,Social,FALSE,TRUE,Attended as a child,N/A,3,3,Transport,3.8,0,0,2,1,6,2,5,3,5,6,3,1
13/06/1957,Male,Monmouthshire,1.7,Social,FALSE,TRUE,Attended as a child,N/A,3,3,Transport,7.2,2,1,2,4,2,0,2,3,1,2,2,8
26/05/2013,Male,Neath Port Talbot,16.6,Rehabilitation,FALSE,TRUE,School-only lessons,Irregular,3,5,None,2.77,2,3,2,4,7,6,5,3,3,2,0,1
28/04/2018,Male,Merthyr Tydfil,3.9,Social,FALSE,TRUE,Never attended lessons,Termly,3,5,None,7.19,2,3,2,5,3,3,9,3,1,4,0,1
22/04/1949,Male,Merthyr Tydfil,9.5,Competitive training,TRUE,TRUE,Never attended lessons,N/A,2,5,Confidence,6.69,1,0,2,1,4,6,4,4,5,4,2,0
04/10/1985,Male,Carmarthenshire,13.2,Competitive training,TRUE,TRUE,School-only lessons,N/A,4,5,Confidence,5.35,1,1,4,6,3,7,9,5,4,5,3,0
30/04/2010,Female,Blaenau Gwent,9.9,Leisure,FALSE,TRUE,Attended as a child,Weekly,2,3,None,2.5,0,0,4,1,4,4,3,5,5,2,4,0
03/04/1992,Male,Vale of Glamorgan,4.3,Fitness,FALSE,TRUE,Currently attending,N/A,2,3,None,3.99,0,1,1,3,4,5,11,9,6,3,2,0
13/01/1976,Female,Swansea,13.8,Fitness,FALSE,TRUE,Attended as a child,N/A,4,4,None,4.92,1,0,4,5,5,9,5,6,9,1,2,0
02/04/1971,Male,Gwynedd,14.2,Fitness,TRUE,TRUE,Private lessons,N/A,2,4,Cost,3.4,2,1,2,1,4,8,5,5,4,2,5,2
22/10/1967,Male,Caerphilly,17.8,Leisure,FALSE,TRUE,Never attended lessons,N/A,3,5,Cost,4.1,1,2,3,4,2,2,5,5,4,3,2,1
15/04/2008,Male,Powys,9.2,Fitness,TRUE,TRUE,Never attended lessons,N/A,3,5,Time,6.91,1,4,2,7,4,6,5,6,2,6,0,5
10/10/1994,Female,Neath Port Talbot,9.4,Fitness,TRUE,TRUE,Attended as a child,N/A,3,5,Confidence,2.25,0,3,3,6,6,4,8,5,5,1,2,2
21/06/2015,Female,Gwynedd,6.9,Leisure,FALSE,TRUE,School-only lessons,Weekly,4,3,Cost,5.28,3,2,3,4,4,8,7,7,1,1,0,2
16/12/2018,Female,Torfaen,6.7,Fitness,FALSE,TRUE,Attended as a child,Irregular,3,5,Cost,0,0,3,4,2,4,2,6,5,1,5,1,6
04/07/1994,Male,Caerphilly,15.5,Leisure,FALSE,TRUE,Attended as a child,N/A,3,5,None,4.42,4,2,2,5,5,5,3,3,2,2,3,1
24/07/1976,Male,Wrexham,9,Social,FALSE,TRUE,Attended as a child,N/A,4,3,None,6.79,1,3,7,1,8,4,5,12,4,2,0,2
26/06/1955,Female,Carmarthenshire,8,Rehabilitation,FALSE,TRUE,School-only lessons,N/A,2,5,Transport,3.74,3,1,2,7,3,5,0,3,1,2,1,2
25/09/1947,Male,Torfaen,9.4,Leisure,TRUE,TRUE,Private lessons,N/A,3,4,None,2.66,0,2,2,1,7,2,4,2,3,1,1,3
06/06/1978,Female,Cardiff,13,Leisure,FALSE,TRUE,School-only lessons,N/A,3,3,Confidence,5.96,0,0,1,5,3,2,8,7,4,2,4,1
12/12/2021,Male,Flintshire,16.6,Leisure,FALSE,FALSE,Never attended lessons,Weekly,3,3,None,5.44,2,1,1,6,4,6,3,6,2,1,3,3
27/01/1996,Male,Torfaen,14.9,Fitness,FALSE,TRUE,Never attended lessons,N/A,5,4,Transport,5.96,1,0,5,4,3,4,7,7,2,3,2,3
15/05/1987,Male,Conwy,8.8,Social,FALSE,TRUE,Attended as a child,N/A,4,3,Cost,4.3,0,2,4,1,3,3,3,6,5,3,3,3
03/03/1987,Male,Flintshire,14.1,Fitness,FALSE,TRUE,Private lessons,N/A,2,4,Transport,4.27,1,1,1,5,3,5,9,10,4,3,2,3
14/12/1997,Female,Ceredigion,11.7,Fitness,FALSE,TRUE,Attended as a child,N/A,1,5,Confidence,6.85,0,1,4,5,5,5,3,6,8,4,0,1
07/11/1980,Male,Ceredigion,1.6,Competitive training,TRUE,TRUE,Attended as a child,N/A,1,4,Confidence,7.16,2,1,3,7,3,2,2,2,4,4,4,2
23/04/1996,Male,Ceredigion,2.2,Fitness,FALSE,TRUE,Private lessons,N/A,2,5,Cost,3.93,0,1,1,1,2,5,8,9,1,2,2,2
11/02/1954,Male,Neath Port Talbot,1.2,Fitness,FALSE,TRUE,Never attended lessons,N/A,2,3,None,5.44,2,0,2,3,7,5,4,7,2,2,1,1
20/10/2003,Male,Ceredigion,8.5,Fitness,FALSE,TRUE,Attended as a child,N/A,3,2,Cost,4.12,2,3,1,6,1,4,1,4,5,3,4,1
01/09/2012,Female,Swansea,15,Fitness,FALSE,TRUE,Attended as a child,Termly,4,4,Cost,4.52,1,3,6,3,2,14,6,4,2,2,1,3
21/10/1949,Female,Vale of Glamorgan,6,Fitness,FALSE,TRUE,Attended as a child,N/A,4,3,Confidence,2.95,4,1,2,4,5,3,5,5,6,4,0,3
22/03/1985,Female,Ceredigion,7.2,Fitness,FALSE,TRUE,Currently attending,N/A,2,3,Confidence,3.95,2,7,2,3,2,6,7,3,9,2,5,1
26/08/2017,Female,Carmarthenshire,16.4,Leisure,TRUE,TRUE,Attended as a child,Weekly,3,3,Transport,4.19,1,5,1,3,4,5,4,5,5,6,1,3
20/12/1951,Male,Powys,17.2,Competitive training,TRUE,TRUE,Attended as a child,N/A,3,4,Time,0.44,3,0,1,1,2,3,3,6,4,0,2,2
01/02/2000,Female,Merthyr Tydfil,13.7,Fitness,TRUE,TRUE,Attended as a child,N/A,4,4,Confidence,4.31,3,1,6,5,3,4,5,6,6,4,3,3
05/09/1976,Male,Denbighshire,5.2,Social,FALSE,TRUE,Attended as a child,N/A,4,5,Confidence,5.08,5,2,6,2,7,4,4,3,2,3,3,5
01/10/1977,Male,Bridgend,2.5,Fitness,FALSE,TRUE,Attended as a child,N/A,5,3,Time,5.63,1,1,5,4,2,6,5,5,5,2,0,2
11/05/2011,Female,Denbighshire,0.8,Fitness,FALSE,TRUE,Attended as a child,Irregular,3,4,Cost,5.76,1,2,3,9,9,2,5,7,4,3,1,1
08/06/2010,Male,Flintshire,2.4,Fitness,FALSE,TRUE,Never attended lessons,Weekly,3,2,Confidence,7.27,0,1,1,2,2,3,8,8,6,2,1,2
18/02/1961,Female,Newport,5.6,Leisure,FALSE,TRUE,Never attended lessons,N/A,2,4,None,0.37,1,2,3,3,1,1,3,6,2,3,1,2
27/01/1963,Male,Denbighshire,10.2,Leisure,FALSE,TRUE,Attended as a child,N/A,3,2,Cost,5.3,0,4,3,3,4,5,8,3,5,1,2,4
15/02/1980,Female,Caerphilly,3.4,Leisure,TRUE,TRUE,Attended as a child,N/A,2,5,Transport,5.8,0,2,4,4,2,5,6,9,7,0,6,3
20/05/1947,Female,Wrexham,5.4,Competitive training,TRUE,TRUE,Private lessons,N/A,3,5,None,3.77,1,2,0,4,7,5,6,5,5,2,8,1
14/06/1955,Female,Newport,3.7,Leisure,FALSE,TRUE,Currently attending,N/A,3,4,Transport,4.61,0,0,3,6,3,5,8,4,5,2,2,0
02/01/2018,Female,Gwynedd,11.6,Leisure,FALSE,TRUE,Private lessons,Termly,2,3,Confidence,2.97,0,1,1,3,6,6,6,3,6,6,1,3
11/08/1986,Female,Swansea,11.3,Social,FALSE,TRUE,Attended as a child,N/A,1,4,None,6.19,1,2,1,4,6,1,5,4,3,1,3,1
11/02/1951,Male,Vale of Glamorgan,10.1,Fitness,FALSE,TRUE,Attended as a child,N/A,1,5,Cost,3.78,1,0,4,3,2,5,5,2,1,5,0,1
11/09/1992,Female,Flintshire,4.9,Fitness,FALSE,TRUE,Attended as a child,N/A,1,3,Cost,5.24,2,1,6,4,2,2,6,8,4,1,1,1
09/09/2014,Male,Wrexham,9.6,Rehabilitation,FALSE,TRUE,Never attended lessons,Termly,1,4,None,5.6,1,1,1,1,6,0,3,2,6,6,2,3
16/12/1972,Female,Carmarthenshire,2.2,Leisure,FALSE,TRUE,Never attended lessons,N/A,2,5,None,5.1,3,3,3,5,3,3,2,5,5,2,1,1
24/12/1994,Female,Ceredigion,4.5,Fitness,FALSE,TRUE,Attended as a child,N/A,2,5,Confidence,5.43,1,1,3,3,5,3,7,6,2,3,1,0
13/09/1983,Female,Vale of Glamorgan,16.2,Fitness,FALSE,TRUE,School-only lessons,N/A,2,5,Confidence,5.6,4,1,2,1,4,5,7,4,1,3,3,0
30/06/1982,Male,Conwy,17.6,Leisure,FALSE,TRUE,Never attended lessons,N/A,5,5,None,4.39,3,1,3,1,3,3,8,8,3,2,0,4
06/06/2012,Male,Neath Port Talbot,11.8,Leisure,TRUE,TRUE,Never attended lessons,Weekly,3,5,Time,4.2,2,3,6,2,4,3,3,5,11,4,3,5
16/11/2000,Female,Rhondda Cynon Taf,18.7,Fitness,FALSE,TRUE,Private lessons,N/A,2,4,Transport,5.29,0,2,2,0,2,10,6,5,3,2,6,2
08/10/2022,Male,Merthyr Tydfil,14.5,Social,FALSE,TRUE,Attended as a child,Irregular,3,4,Cost,4.35,1,3,5,1,3,4,4,4,6,3,1,3
25/09/1977,Male,Anglesey,1.1,Competitive training,TRUE,TRUE,Private lessons,N/A,4,5,Confidence,3.91,2,4,3,2,1,6,4,8,4,3,1,2
16/03/2002,Male,Carmarthenshire,17.9,Leisure,FALSE,TRUE,Currently attending,N/A,3,5,None,2.13,2,4,2,4,5,3,4,2,3,2,2,1
20/02/1987,Female,Carmarthenshire,2.2,Rehabilitation,FALSE,TRUE,School-only lessons,N/A,2,5,None,€ 6.95,2,4,2,6,1,2,6,2,4,4,5,0
20/12/1969,Female,Monmouthshire,12.4,Social,FALSE,TRUE,Attended as a child,N/A,3,2,None,2.93,1,2,3,3,6,6,7,3,3,1,2,2
11/08/1966,Male,Gwynedd,4.9,Fitness,FALSE,TRUE,Currently attending,N/A,4,4,None,5.55,1,0,4,2,2,4,6,6,7,2,4,4
12/08/2022,Male,Pembrokeshire,7.4,Fitness,TRUE,TRUE,Attended as a child,Irregular,4,4,Confidence,4,2,0,4,4,4,4,7,3,4,3,4,4
26/06/1960,Male,Newport,11.8,Leisure,FALSE,TRUE,Attended as a child,N/A,3,4,Transport,5.19,1,1,7,1,5,1,5,8,3,6,4,0
14/03/1969,Female,Bridgend,8.1,Competitive training,TRUE,TRUE,Attended as a child,N/A,4,3,Time,5.07,1,1,2,1,6,9,4,3,2,3,3,1
21/10/1968,Female,Rhondda Cynon Taf,6.3,Fitness,FALSE,TRUE,Never attended lessons,N/A,4,5,Time,2.11,3,5,2,6,3,3,1,6,3,3,3,4
11/06/1983,Male,Caerphilly,8.4,Water confidence,TRUE,TRUE,Attended as a child,N/A,3,3,Confidence,5.02,3,1,3,2,4,1,8,5,8,3,2,1
09/08/2008,Male,Blaenau Gwent,9.2,Leisure,FALSE,TRUE,Attended as a child,N/A,3,5,Cost,5.61,1,2,4,2,5,3,3,5,3,2,2,1
22/04/2002,Male,Neath Port Talbot,17.3,Fitness,FALSE,TRUE,Private lessons,N/A,3,5,None,5.55,1,1,4,7,7,4,4,4,7,3,1,4
27/04/1976,Female,Ceredigion,14.5,Fitness,FALSE,TRUE,Currently attending,N/A,4,3,Confidence,2.96,4,2,3,2,5,5,1,8,3,3,3,2
14/07/1950,Female,Merthyr Tydfil,9.1,Fitness,FALSE,TRUE,Currently attending,N/A,1,3,Transport,5.57,2,1,2,2,2,4,6,7,2,5,4,5
15/11/1970,Male,Cardiff,4,Competitive training,TRUE,TRUE,Never attended lessons,N/A,5,4,Confidence,6.08,3,4,3,4,5,3,1,3,9,1,4,2
06/02/2014,Male,Carmarthenshire,14.7,Water confidence,FALSE,TRUE,Currently attending,Weekly,2,5,Time,5.5,4,0,4,1,3,6,8,2,1,1,5,4
21/10/1949,Male,Cardiff,3.3,Leisure,FALSE,TRUE,Attended as a child,N/A,3,5,Cost,4.74,2,0,3,2,5,3,5,4,3,1,1,2
28/12/1971,Female,Cardiff,4.2,Water confidence,FALSE,TRUE,School-only lessons,N/A,4,5,None,4.2,6,3,4,5,3,7,5,2,0,1,3,0
26/09/1966,Male,Powys,7.8,Competitive training,TRUE,TRUE,School-only lessons,N/A,2,5,Transport,7.81,2,2,3,2,4,4,6,9,2,1,2,3
28/08/1997,Female,Bridgend,15.9,Leisure,FALSE,FALSE,Never attended lessons,N/A,3,3,Cost,5.66,1,4,1,3,2,8,8,6,2,0,2,0
21/12/1982,Female,Merthyr Tydfil,3.4,Leisure,FALSE,TRUE,Private lessons,N/A,2,5,Transport,4.06,3,2,4,8,4,5,5,8,4,1,1,5
08/02/1988,Male,Pembrokeshire,2.6,Leisure,FALSE,FALSE,Never attended lessons,N/A,3,4,Time,4.18,1,2,3,3,4,1,1,0,2,2,5,2
12/10/1960,Male,Ceredigion,9.1,Leisure,FALSE,TRUE,Attended as a child,N/A,2,5,None,4.21,3,2,1,3,4,3,3,4,4,3,0,2
13/05/1998,Male,Torfaen,7.6,Fitness,TRUE,TRUE,Attended as a child,N/A,3,2,None,3.96,1,0,3,5,4,4,7,4,2,2,2,0
05/10/1948,Female,Monmouthshire,10.5,Rehabilitation,TRUE,FALSE,Never attended lessons,N/A,3,5,None,3.81,0,2,1,4,5,8,10,8,6,6,4,3
14/10/1985,Female,Caerphilly,10.9,Fitness,FALSE,TRUE,Currently attending,N/A,5,4,Cost,4.18,2,2,2,1,3,4,3,3,2,1,1,4
30/12/2033,Female,Bridgend,8.1,Competitive training,TRUE,TRUE,Private lessons,No provision,5,5,Cost,5.62,2,1,8,7,5,6,4,3,2,3,4,1
07/07/2016,Female,Rhondda Cynon Taf,5.4,Competitive training,TRUE,TRUE,Never attended lessons,Weekly,2,3,Confidence,2.26,1,1,2,2,1,7,10,9,2,5,4,3
09/04/1989,Male,Pembrokeshire,3,Fitness,FALSE,TRUE,Attended as a child,N/A,4,4,Transport,5.93,1,2,2,1,4,4,6,7,0,4,2,1
